"","SURVEY_DEFINITION_ID","SURVEY","CRUISE","CRUISEJOIN","YEAR","HAULJOIN","STRATUM","DESIGN_YEAR","LATITUDE_DD_START","LATITUDE_DD_END","LONGITUDE_DD_START","LONGITUDE_DD_END","DEPTH_M","BOTTOM_TEMPERATURE_C","SPECIES_CODE","WEIGHT_KG","COUNT","AREA_SWEPT_KM2","CPUE_KGKM2","CPUE_NOKM2","STATIONID"
"79806",98,"EBS",198201,106,1982,4261,50,2022,55.01017,54.99,-166.34633,-166.32883,143,4.9,10212,0,0,0.042581176,0,0,"A-03"
"79807",98,"EBS",198201,106,1982,4261,50,2022,55.01017,54.99,-166.34633,-166.32883,143,4.9,10285,0,0,0.042581176,0,0,"A-03"
"79808",98,"EBS",198201,106,1982,4261,50,2022,55.01017,54.99,-166.34633,-166.32883,143,4.9,21348,0,0,0.042581176,0,0,"A-03"
"79809",98,"EBS",198201,106,1982,4261,50,2022,55.01017,54.99,-166.34633,-166.32883,143,4.9,21720,12.02,6,0.042581176,282.284359642862,140.907334264324,"A-03"
"79810",98,"EBS",198201,106,1982,4261,50,2022,55.01017,54.99,-166.34633,-166.32883,143,4.9,21725,0,0,0.042581176,0,0,"A-03"
"79811",98,"EBS",198201,106,1982,4261,50,2022,55.01017,54.99,-166.34633,-166.32883,143,4.9,24185,0,0,0.042581176,0,0,"A-03"
"79812",98,"EBS",198201,106,1982,4261,50,2022,55.01017,54.99,-166.34633,-166.32883,143,4.9,66045,0,0,0.042581176,0,0,"A-03"
"79813",98,"EBS",198201,106,1982,4262,50,2022,55.31267,55.33783,-166.34683,-166.3385,134,4.2,10115,0,0,0.048210208,0,0,"B-03"
"79814",98,"EBS",198201,106,1982,4262,50,2022,55.31267,55.33783,-166.34683,-166.3385,134,4.2,10140,0,0,0.048210208,0,0,"B-03"
"79815",98,"EBS",198201,106,1982,4262,50,2022,55.31267,55.33783,-166.34683,-166.3385,134,4.2,10212,0,0,0.048210208,0,0,"B-03"
"79816",98,"EBS",198201,106,1982,4262,50,2022,55.31267,55.33783,-166.34683,-166.3385,134,4.2,10285,0,0,0.048210208,0,0,"B-03"
"79817",98,"EBS",198201,106,1982,4262,50,2022,55.31267,55.33783,-166.34683,-166.3385,134,4.2,21348,0,0,0.048210208,0,0,"B-03"
"79818",98,"EBS",198201,106,1982,4262,50,2022,55.31267,55.33783,-166.34683,-166.3385,134,4.2,21720,11.793,3,0.048210208,244.616243929087,62.227485100251,"B-03"
"79819",98,"EBS",198201,106,1982,4262,50,2022,55.31267,55.33783,-166.34683,-166.3385,134,4.2,21725,0,0,0.048210208,0,0,"B-03"
"79820",98,"EBS",198201,106,1982,4262,50,2022,55.31267,55.33783,-166.34683,-166.3385,134,4.2,24185,0,0,0.048210208,0,0,"B-03"
"79821",98,"EBS",198201,106,1982,4262,50,2022,55.31267,55.33783,-166.34683,-166.3385,134,4.2,66045,0,0,0.048210208,0,0,"B-03"
"79822",98,"EBS",198201,106,1982,4263,50,2022,55.64783,55.67283,-166.37883,-166.37883,128,4.2,10115,12.474,5,0.04683708,266.327448252538,106.753025594251,"C-03"
"79823",98,"EBS",198201,106,1982,4263,50,2022,55.64783,55.67283,-166.37883,-166.37883,128,4.2,10140,0,0,0.04683708,0,0,"C-03"
"79824",98,"EBS",198201,106,1982,4263,50,2022,55.64783,55.67283,-166.37883,-166.37883,128,4.2,10212,0,0,0.04683708,0,0,"C-03"
"79825",98,"EBS",198201,106,1982,4263,50,2022,55.64783,55.67283,-166.37883,-166.37883,128,4.2,10285,0,0,0.04683708,0,0,"C-03"
"79826",98,"EBS",198201,106,1982,4263,50,2022,55.64783,55.67283,-166.37883,-166.37883,128,4.2,21348,0,0,0.04683708,0,0,"C-03"
"79827",98,"EBS",198201,106,1982,4263,50,2022,55.64783,55.67283,-166.37883,-166.37883,128,4.2,21720,16.783,6,0.04683708,358.327205709664,128.103630713102,"C-03"
"79828",98,"EBS",198201,106,1982,4263,50,2022,55.64783,55.67283,-166.37883,-166.37883,128,4.2,21725,0,0,0.04683708,0,0,"C-03"
"79829",98,"EBS",198201,106,1982,4263,50,2022,55.64783,55.67283,-166.37883,-166.37883,128,4.2,24185,0,0,0.04683708,0,0,"C-03"
"79830",98,"EBS",198201,106,1982,4263,50,2022,55.64783,55.67283,-166.37883,-166.37883,128,4.2,66045,0,0,0.04683708,0,0,"C-03"
"79831",98,"EBS",198201,106,1982,4264,50,2022,55.98383,56.00883,-166.4025,-166.40233,123,3.9,10115,0,0,0.046959312,0,0,"D-03"
"79832",98,"EBS",198201,106,1982,4264,50,2022,55.98383,56.00883,-166.4025,-166.40233,123,3.9,10140,0,0,0.046959312,0,0,"D-03"
"79833",98,"EBS",198201,106,1982,4264,50,2022,55.98383,56.00883,-166.4025,-166.40233,123,3.9,10212,0,0,0.046959312,0,0,"D-03"
"79834",98,"EBS",198201,106,1982,4264,50,2022,55.98383,56.00883,-166.4025,-166.40233,123,3.9,10285,0,0,0.046959312,0,0,"D-03"
"79835",98,"EBS",198201,106,1982,4264,50,2022,55.98383,56.00883,-166.4025,-166.40233,123,3.9,21348,0,0,0.046959312,0,0,"D-03"
"79836",98,"EBS",198201,106,1982,4264,50,2022,55.98383,56.00883,-166.4025,-166.40233,123,3.9,21720,42.819,15,0.046959312,911.831928031654,319.425463473571,"D-03"
"79837",98,"EBS",198201,106,1982,4264,50,2022,55.98383,56.00883,-166.4025,-166.40233,123,3.9,21725,0,0,0.046959312,0,0,"D-03"
"79838",98,"EBS",198201,106,1982,4264,50,2022,55.98383,56.00883,-166.4025,-166.40233,123,3.9,24185,0,0,0.046959312,0,0,"D-03"
"79839",98,"EBS",198201,106,1982,4264,50,2022,55.98383,56.00883,-166.4025,-166.40233,123,3.9,66045,0,0,0.046959312,0,0,"D-03"
"79840",98,"EBS",198201,106,1982,4265,31,2022,56.31917,56.34717,-166.4145,-166.429,101,2.6,10115,0,0,0.0494868,0,0,"E-03"
"79841",98,"EBS",198201,106,1982,4265,31,2022,56.31917,56.34717,-166.4145,-166.429,101,2.6,10140,0,0,0.0494868,0,0,"E-03"
"79842",98,"EBS",198201,106,1982,4265,31,2022,56.31917,56.34717,-166.4145,-166.429,101,2.6,10212,0,0,0.0494868,0,0,"E-03"
"79843",98,"EBS",198201,106,1982,4265,31,2022,56.31917,56.34717,-166.4145,-166.429,101,2.6,10285,70.534,78,0.0494868,1425.30937542941,1576.17788986154,"E-03"
"79844",98,"EBS",198201,106,1982,4265,31,2022,56.31917,56.34717,-166.4145,-166.429,101,2.6,21348,0,0,0.0494868,0,0,"E-03"
"79845",98,"EBS",198201,106,1982,4265,31,2022,56.31917,56.34717,-166.4145,-166.429,101,2.6,21720,23.95,6,0.0494868,483.96744182287,121.244453066272,"E-03"
"79846",98,"EBS",198201,106,1982,4265,31,2022,56.31917,56.34717,-166.4145,-166.429,101,2.6,21725,0,0,0.0494868,0,0,"E-03"
"79847",98,"EBS",198201,106,1982,4265,31,2022,56.31917,56.34717,-166.4145,-166.429,101,2.6,24185,1.27,6,0.0494868,25.663409232361,121.244453066272,"E-03"
"79848",98,"EBS",198201,106,1982,4265,31,2022,56.31917,56.34717,-166.4145,-166.429,101,2.6,66045,0,0,0.0494868,0,0,"E-03"
"79849",98,"EBS",198201,106,1982,4266,31,2022,56.6455,56.6685,-166.43,-166.45617,80,2.6,10115,0,0,0.04821343,0,0,"F-03"
"79850",98,"EBS",198201,106,1982,4266,31,2022,56.6455,56.6685,-166.43,-166.45617,80,2.6,10140,0,0,0.04821343,0,0,"F-03"
"79851",98,"EBS",198201,106,1982,4266,31,2022,56.6455,56.6685,-166.43,-166.45617,80,2.6,10212,0,0,0.04821343,0,0,"F-03"
"79852",98,"EBS",198201,106,1982,4266,31,2022,56.6455,56.6685,-166.43,-166.45617,80,2.6,10285,16.284,28,0.04821343,337.748216627608,580.751047996378,"F-03"
"79853",98,"EBS",198201,106,1982,4266,31,2022,56.6455,56.6685,-166.43,-166.45617,80,2.6,21348,0,0,0.04821343,0,0,"F-03"
"79854",98,"EBS",198201,106,1982,4266,31,2022,56.6455,56.6685,-166.43,-166.45617,80,2.6,21720,45.359,34,0.04821343,940.795956645275,705.197701138459,"F-03"
"79855",98,"EBS",198201,106,1982,4266,31,2022,56.6455,56.6685,-166.43,-166.45617,80,2.6,21725,0,0,0.04821343,0,0,"F-03"
"79856",98,"EBS",198201,106,1982,4266,31,2022,56.6455,56.6685,-166.43,-166.45617,80,2.6,24185,1.406,6,0.04821343,29.161999052961,124.446653142081,"F-03"
"79857",98,"EBS",198201,106,1982,4266,31,2022,56.6455,56.6685,-166.43,-166.45617,80,2.6,66045,0,0,0.04821343,0,0,"F-03"
"79858",98,"EBS",198201,106,1982,4267,31,2022,56.97717,57.00233,-166.46133,-166.47233,73,2.1,10115,1.315,2,0.04490244,29.2857136494141,44.5410093527211,"G-03"
"79859",98,"EBS",198201,106,1982,4267,31,2022,56.97717,57.00233,-166.46133,-166.47233,73,2.1,10140,0,0,0.04490244,0,0,"G-03"
"79860",98,"EBS",198201,106,1982,4267,31,2022,56.97717,57.00233,-166.46133,-166.47233,73,2.1,10212,0,0,0.04490244,0,0,"G-03"
"79861",98,"EBS",198201,106,1982,4267,31,2022,56.97717,57.00233,-166.46133,-166.47233,73,2.1,10285,118.252,178,0.04490244,2633.53171898899,3964.14983239218,"G-03"
"79862",98,"EBS",198201,106,1982,4267,31,2022,56.97717,57.00233,-166.46133,-166.47233,73,2.1,21348,0,0,0.04490244,0,0,"G-03"
"79863",98,"EBS",198201,106,1982,4267,31,2022,56.97717,57.00233,-166.46133,-166.47233,73,2.1,21720,26.127,27,0.04490244,581.861475679273,601.303626261735,"G-03"
"79864",98,"EBS",198201,106,1982,4267,31,2022,56.97717,57.00233,-166.46133,-166.47233,73,2.1,21725,0,0,0.04490244,0,0,"G-03"
"79865",98,"EBS",198201,106,1982,4267,31,2022,56.97717,57.00233,-166.46133,-166.47233,73,2.1,24185,1.769,10,0.04490244,39.3965227724818,222.705046763606,"G-03"
"79866",98,"EBS",198201,106,1982,4267,31,2022,56.97717,57.00233,-166.46133,-166.47233,73,2.1,66045,0,0,0.04490244,0,0,"G-03"
"79867",98,"EBS",198201,106,1982,4268,31,2022,57.31067,57.33617,-166.48033,-166.49417,68,2.1,10115,0.318,1,0.047323205,6.71974774320547,21.131282211338,"H-03"
"79868",98,"EBS",198201,106,1982,4268,31,2022,57.31067,57.33617,-166.48033,-166.49417,68,2.1,10140,0,0,0.047323205,0,0,"H-03"
"79869",98,"EBS",198201,106,1982,4268,31,2022,57.31067,57.33617,-166.48033,-166.49417,68,2.1,10212,0,0,0.047323205,0,0,"H-03"
"79870",98,"EBS",198201,106,1982,4268,31,2022,57.31067,57.33617,-166.48033,-166.49417,68,2.1,10285,15.422,26,0.047323205,325.886634263254,549.413337494787,"H-03"
"79871",98,"EBS",198201,106,1982,4268,31,2022,57.31067,57.33617,-166.48033,-166.49417,68,2.1,21348,0,0,0.047323205,0,0,"H-03"
"79872",98,"EBS",198201,106,1982,4268,31,2022,57.31067,57.33617,-166.48033,-166.49417,68,2.1,21720,19.958,12,0.047323205,421.738130373883,253.575386536056,"H-03"
"79873",98,"EBS",198201,106,1982,4268,31,2022,57.31067,57.33617,-166.48033,-166.49417,68,2.1,21725,0,0,0.047323205,0,0,"H-03"
"79874",98,"EBS",198201,106,1982,4268,31,2022,57.31067,57.33617,-166.48033,-166.49417,68,2.1,24185,0.907,5,0.047323205,19.1660729656835,105.65641105669,"H-03"
"79875",98,"EBS",198201,106,1982,4268,31,2022,57.31067,57.33617,-166.48033,-166.49417,68,2.1,66045,0,0,0.047323205,0,0,"H-03"
"79876",98,"EBS",198201,106,1982,4269,31,2022,57.7355,57.709,-166.53083,-166.51583,66,1.3,10115,0,0,0.049396106,0,0,"I-03"
"79877",98,"EBS",198201,106,1982,4269,31,2022,57.7355,57.709,-166.53083,-166.51583,66,1.3,10140,0,0,0.049396106,0,0,"I-03"
"79878",98,"EBS",198201,106,1982,4269,31,2022,57.7355,57.709,-166.53083,-166.51583,66,1.3,10212,0,0,0.049396106,0,0,"I-03"
"79879",98,"EBS",198201,106,1982,4269,31,2022,57.7355,57.709,-166.53083,-166.51583,66,1.3,10285,209.696,412,0.049396106,4245.19293079499,8340.73843796513,"I-03"
"79880",98,"EBS",198201,106,1982,4269,31,2022,57.7355,57.709,-166.53083,-166.51583,66,1.3,21348,0,0,0.049396106,0,0,"I-03"
"79881",98,"EBS",198201,106,1982,4269,31,2022,57.7355,57.709,-166.53083,-166.51583,66,1.3,21720,57.606,47,0.049396106,1166.20528751801,951.492006272721,"I-03"
"79882",98,"EBS",198201,106,1982,4269,31,2022,57.7355,57.709,-166.53083,-166.51583,66,1.3,21725,0,0,0.049396106,0,0,"I-03"
"79883",98,"EBS",198201,106,1982,4269,31,2022,57.7355,57.709,-166.53083,-166.51583,66,1.3,24185,2.767,14,0.049396106,56.01656130546,283.42315080464,"I-03"
"79884",98,"EBS",198201,106,1982,4269,31,2022,57.7355,57.709,-166.53083,-166.51583,66,1.3,66045,0,0,0.049396106,0,0,"I-03"
"79885",98,"EBS",198201,106,1982,4270,31,2022,57.98533,58.00983,-166.51633,-166.521,60,1.3,10115,0,0,0.04389569,0,0,"J-03"
"79886",98,"EBS",198201,106,1982,4270,31,2022,57.98533,58.00983,-166.51633,-166.521,60,1.3,10140,0,0,0.04389569,0,0,"J-03"
"79887",98,"EBS",198201,106,1982,4270,31,2022,57.98533,58.00983,-166.51633,-166.521,60,1.3,10212,0,0,0.04389569,0,0,"J-03"
"79888",98,"EBS",198201,106,1982,4270,31,2022,57.98533,58.00983,-166.51633,-166.521,60,1.3,10285,884.505,1789,0.04389569,20150.1559720328,40755.7097291329,"J-03"
"79889",98,"EBS",198201,106,1982,4270,31,2022,57.98533,58.00983,-166.51633,-166.521,60,1.3,21348,0,0,0.04389569,0,0,"J-03"
"79890",98,"EBS",198201,106,1982,4270,31,2022,57.98533,58.00983,-166.51633,-166.521,60,1.3,21720,22.544,58,0.04389569,513.581173914797,1321.31423381202,"J-03"
"79891",98,"EBS",198201,106,1982,4270,31,2022,57.98533,58.00983,-166.51633,-166.521,60,1.3,21725,0,0,0.04389569,0,0,"J-03"
"79892",98,"EBS",198201,106,1982,4270,31,2022,57.98533,58.00983,-166.51633,-166.521,60,1.3,24185,0,0,0.04389569,0,0,"J-03"
"79893",98,"EBS",198201,106,1982,4270,31,2022,57.98533,58.00983,-166.51633,-166.521,60,1.3,66045,0,0,0.04389569,0,0,"J-03"
"79894",98,"EBS",198201,106,1982,4271,10,2022,58.326,58.34683,-166.56433,-166.5885,48,3.3,10115,0,0,0.0446408,0,0,"K-03"
"79895",98,"EBS",198201,106,1982,4271,10,2022,58.326,58.34683,-166.56433,-166.5885,48,3.3,10140,0,0,0.0446408,0,0,"K-03"
"79896",98,"EBS",198201,106,1982,4271,10,2022,58.326,58.34683,-166.56433,-166.5885,48,3.3,10212,0,0,0.0446408,0,0,"K-03"
"79897",98,"EBS",198201,106,1982,4271,10,2022,58.326,58.34683,-166.56433,-166.5885,48,3.3,10285,441.89,1126,0.0446408,9898.79213634164,25223.5623017509,"K-03"
"79898",98,"EBS",198201,106,1982,4271,10,2022,58.326,58.34683,-166.56433,-166.5885,48,3.3,21348,0,0,0.0446408,0,0,"K-03"
"79899",98,"EBS",198201,106,1982,4271,10,2022,58.326,58.34683,-166.56433,-166.5885,48,3.3,21720,108.862,97,0.0446408,2438.62117166359,2172.90012723786,"K-03"
"79900",98,"EBS",198201,106,1982,4271,10,2022,58.326,58.34683,-166.56433,-166.5885,48,3.3,21725,0,0,0.0446408,0,0,"K-03"
"79901",98,"EBS",198201,106,1982,4271,10,2022,58.326,58.34683,-166.56433,-166.5885,48,3.3,24185,0,0,0.0446408,0,0,"K-03"
"79902",98,"EBS",198201,106,1982,4271,10,2022,58.326,58.34683,-166.56433,-166.5885,48,3.3,66045,0,0,0.0446408,0,0,"K-03"
"79903",98,"EBS",198201,106,1982,4272,20,2022,58.65783,58.68317,-166.56683,-166.5855,42,3,10115,0,0,0.04884742,0,0,"L-03"
"79904",98,"EBS",198201,106,1982,4272,20,2022,58.65783,58.68317,-166.56683,-166.5855,42,3,10140,0,0,0.04884742,0,0,"L-03"
"79905",98,"EBS",198201,106,1982,4272,20,2022,58.65783,58.68317,-166.56683,-166.5855,42,3,10212,0,0,0.04884742,0,0,"L-03"
"79906",98,"EBS",198201,106,1982,4272,20,2022,58.65783,58.68317,-166.56683,-166.5855,42,3,10285,118.297,299,0.04884742,2421.76557124204,6121.10117586558,"L-03"
"79907",98,"EBS",198201,106,1982,4272,20,2022,58.65783,58.68317,-166.56683,-166.5855,42,3,21348,0,0,0.04884742,0,0,"L-03"
"79908",98,"EBS",198201,106,1982,4272,20,2022,58.65783,58.68317,-166.56683,-166.5855,42,3,21720,29.574,39,0.04884742,605.436274832939,798.404501199859,"L-03"
"79909",98,"EBS",198201,106,1982,4272,20,2022,58.65783,58.68317,-166.56683,-166.5855,42,3,21725,0,0,0.04884742,0,0,"L-03"
"79910",98,"EBS",198201,106,1982,4272,20,2022,58.65783,58.68317,-166.56683,-166.5855,42,3,24185,0,0,0.04884742,0,0,"L-03"
"79911",98,"EBS",198201,106,1982,4272,20,2022,58.65783,58.68317,-166.56683,-166.5855,42,3,66045,0,0,0.04884742,0,0,"L-03"
"79912",98,"EBS",198201,106,1982,4273,20,2022,58.97817,59.009,-166.57883,-166.59017,35,3.4,10115,0,0,0.05824,0,0,"M-03"
"79913",98,"EBS",198201,106,1982,4273,20,2022,58.97817,59.009,-166.57883,-166.59017,35,3.4,10140,0,0,0.05824,0,0,"M-03"
"79914",98,"EBS",198201,106,1982,4273,20,2022,58.97817,59.009,-166.57883,-166.59017,35,3.4,10212,0,0,0.05824,0,0,"M-03"
"79915",98,"EBS",198201,106,1982,4273,20,2022,58.97817,59.009,-166.57883,-166.59017,35,3.4,10285,78.381,193,0.05824,1345.82760989011,3313.87362637363,"M-03"
"79916",98,"EBS",198201,106,1982,4273,20,2022,58.97817,59.009,-166.57883,-166.59017,35,3.4,21348,0,0,0.05824,0,0,"M-03"
"79917",98,"EBS",198201,106,1982,4273,20,2022,58.97817,59.009,-166.57883,-166.59017,35,3.4,21720,29.211,27,0.05824,501.5625,463.598901098901,"M-03"
"79918",98,"EBS",198201,106,1982,4273,20,2022,58.97817,59.009,-166.57883,-166.59017,35,3.4,21725,0,0,0.05824,0,0,"M-03"
"79919",98,"EBS",198201,106,1982,4273,20,2022,58.97817,59.009,-166.57883,-166.59017,35,3.4,24185,0,0,0.05824,0,0,"M-03"
"79920",98,"EBS",198201,106,1982,4273,20,2022,58.97817,59.009,-166.57883,-166.59017,35,3.4,66045,0,0,0.05824,0,0,"M-03"
"79921",98,"EBS",198201,106,1982,4274,20,2022,59.33817,59.36933,-166.6145,-166.61583,27,4.1,10115,0,0,0.05477186,0,0,"N-03"
"79922",98,"EBS",198201,106,1982,4274,20,2022,59.33817,59.36933,-166.6145,-166.61583,27,4.1,10140,0,0,0.05477186,0,0,"N-03"
"79923",98,"EBS",198201,106,1982,4274,20,2022,59.33817,59.36933,-166.6145,-166.61583,27,4.1,10212,0,0,0.05477186,0,0,"N-03"
"79924",98,"EBS",198201,106,1982,4274,20,2022,59.33817,59.36933,-166.6145,-166.61583,27,4.1,10285,130.181,316,0.05477186,2376.78618180942,5769.38595841003,"N-03"
"79925",98,"EBS",198201,106,1982,4274,20,2022,59.33817,59.36933,-166.6145,-166.61583,27,4.1,21348,0,0,0.05477186,0,0,"N-03"
"79926",98,"EBS",198201,106,1982,4274,20,2022,59.33817,59.36933,-166.6145,-166.61583,27,4.1,21720,56.427,19,0.05477186,1030.21880213672,346.893459524654,"N-03"
"79927",98,"EBS",198201,106,1982,4274,20,2022,59.33817,59.36933,-166.6145,-166.61583,27,4.1,21725,0,0,0.05477186,0,0,"N-03"
"79928",98,"EBS",198201,106,1982,4274,20,2022,59.33817,59.36933,-166.6145,-166.61583,27,4.1,24185,0,0,0.05477186,0,0,"N-03"
"79929",98,"EBS",198201,106,1982,4274,20,2022,59.33817,59.36933,-166.6145,-166.61583,27,4.1,66045,0,0,0.05477186,0,0,"N-03"
"79930",98,"EBS",198201,106,1982,4275,20,2022,59.65917,59.6865,-166.64017,-166.655,27,5.7,10115,0,0,0.05019695,0,0,"O-03"
"79931",98,"EBS",198201,106,1982,4275,20,2022,59.65917,59.6865,-166.64017,-166.655,27,5.7,10140,0,0,0.05019695,0,0,"O-03"
"79932",98,"EBS",198201,106,1982,4275,20,2022,59.65917,59.6865,-166.64017,-166.655,27,5.7,10212,0,0,0.05019695,0,0,"O-03"
"79933",98,"EBS",198201,106,1982,4275,20,2022,59.65917,59.6865,-166.64017,-166.655,27,5.7,10285,41.504,148,0.05019695,826.823143637213,2948.38630633933,"O-03"
"79934",98,"EBS",198201,106,1982,4275,20,2022,59.65917,59.6865,-166.64017,-166.655,27,5.7,21348,0,0,0.05019695,0,0,"O-03"
"79935",98,"EBS",198201,106,1982,4275,20,2022,59.65917,59.6865,-166.64017,-166.655,27,5.7,21720,199.581,64,0.05019695,3975.95869868588,1274.97786220079,"O-03"
"79936",98,"EBS",198201,106,1982,4275,20,2022,59.65917,59.6865,-166.64017,-166.655,27,5.7,21725,0,0,0.05019695,0,0,"O-03"
"79937",98,"EBS",198201,106,1982,4275,20,2022,59.65917,59.6865,-166.64017,-166.655,27,5.7,24185,0,0,0.05019695,0,0,"O-03"
"79938",98,"EBS",198201,106,1982,4275,20,2022,59.65917,59.6865,-166.64017,-166.655,27,5.7,66045,0,0,0.05019695,0,0,"O-03"
"79939",98,"EBS",198201,106,1982,4276,20,2022,60.33417,60.3125,-167.9875,-167.984,29,4.8,10115,0,0,0.038528,0,0,"Q-01"
"79940",98,"EBS",198201,106,1982,4276,20,2022,60.33417,60.3125,-167.9875,-167.984,29,4.8,10140,0,0,0.038528,0,0,"Q-01"
"79941",98,"EBS",198201,106,1982,4276,20,2022,60.33417,60.3125,-167.9875,-167.984,29,4.8,10212,0,0,0.038528,0,0,"Q-01"
"79942",98,"EBS",198201,106,1982,4276,20,2022,60.33417,60.3125,-167.9875,-167.984,29,4.8,10285,92.986,373,0.038528,2413.46553156146,9681.2707641196,"Q-01"
"79943",98,"EBS",198201,106,1982,4276,20,2022,60.33417,60.3125,-167.9875,-167.984,29,4.8,21348,0,0,0.038528,0,0,"Q-01"
"79944",98,"EBS",198201,106,1982,4276,20,2022,60.33417,60.3125,-167.9875,-167.984,29,4.8,21720,35.38,12,0.038528,918.293189368771,311.461794019934,"Q-01"
"79945",98,"EBS",198201,106,1982,4276,20,2022,60.33417,60.3125,-167.9875,-167.984,29,4.8,21725,0,0,0.038528,0,0,"Q-01"
"79946",98,"EBS",198201,106,1982,4276,20,2022,60.33417,60.3125,-167.9875,-167.984,29,4.8,24185,0,0,0.038528,0,0,"Q-01"
"79947",98,"EBS",198201,106,1982,4276,20,2022,60.33417,60.3125,-167.9875,-167.984,29,4.8,66045,0,0,0.038528,0,0,"Q-01"
"79948",98,"EBS",198201,106,1982,4277,20,2022,60.01817,60.00067,-167.9745,-167.969,20,3.8,10115,0,0,0.02887774,0,0,"P-01"
"79949",98,"EBS",198201,106,1982,4277,20,2022,60.01817,60.00067,-167.9745,-167.969,20,3.8,10140,0,0,0.02887774,0,0,"P-01"
"79950",98,"EBS",198201,106,1982,4277,20,2022,60.01817,60.00067,-167.9745,-167.969,20,3.8,10212,0,0,0.02887774,0,0,"P-01"
"79951",98,"EBS",198201,106,1982,4277,20,2022,60.01817,60.00067,-167.9745,-167.969,20,3.8,10285,111.13,362,0.02887774,3848.29283732037,12535.6070107979,"P-01"
"79952",98,"EBS",198201,106,1982,4277,20,2022,60.01817,60.00067,-167.9745,-167.969,20,3.8,21348,0,0,0.02887774,0,0,"P-01"
"79953",98,"EBS",198201,106,1982,4277,20,2022,60.01817,60.00067,-167.9745,-167.969,20,3.8,21720,31.298,17,0.02887774,1083.81057520429,588.688727026422,"P-01"
"79954",98,"EBS",198201,106,1982,4277,20,2022,60.01817,60.00067,-167.9745,-167.969,20,3.8,21725,0,0,0.02887774,0,0,"P-01"
"79955",98,"EBS",198201,106,1982,4277,20,2022,60.01817,60.00067,-167.9745,-167.969,20,3.8,24185,0,0,0.02887774,0,0,"P-01"
"79956",98,"EBS",198201,106,1982,4277,20,2022,60.01817,60.00067,-167.9745,-167.969,20,3.8,66045,0,0,0.02887774,0,0,"P-01"
"79957",98,"EBS",198201,106,1982,4278,20,2022,59.67683,59.65483,-167.94817,-167.9525,33,3.8,10115,0,0,0.038196204,0,0,"O-01"
"79958",98,"EBS",198201,106,1982,4278,20,2022,59.67683,59.65483,-167.94817,-167.9525,33,3.8,10140,0,0,0.038196204,0,0,"O-01"
"79959",98,"EBS",198201,106,1982,4278,20,2022,59.67683,59.65483,-167.94817,-167.9525,33,3.8,10212,0,0,0.038196204,0,0,"O-01"
"79960",98,"EBS",198201,106,1982,4278,20,2022,59.67683,59.65483,-167.94817,-167.9525,33,3.8,10285,134.989,483,0.038196204,3534.09464458824,12645.2356365046,"O-01"
"79961",98,"EBS",198201,106,1982,4278,20,2022,59.67683,59.65483,-167.94817,-167.9525,33,3.8,21348,1.089,5,0.038196204,28.5106865593241,130.903060419302,"O-01"
"79962",98,"EBS",198201,106,1982,4278,20,2022,59.67683,59.65483,-167.94817,-167.9525,33,3.8,21720,82.962,49,0.038196204,2171.99593970123,1282.84999210916,"O-01"
"79963",98,"EBS",198201,106,1982,4278,20,2022,59.67683,59.65483,-167.94817,-167.9525,33,3.8,21725,0,0,0.038196204,0,0,"O-01"
"79964",98,"EBS",198201,106,1982,4278,20,2022,59.67683,59.65483,-167.94817,-167.9525,33,3.8,24185,0,0,0.038196204,0,0,"O-01"
"79965",98,"EBS",198201,106,1982,4278,20,2022,59.67683,59.65483,-167.94817,-167.9525,33,3.8,66045,0,0,0.038196204,0,0,"O-01"
"79966",98,"EBS",198201,106,1982,4279,20,2022,59.35667,59.3295,-167.91667,-167.92283,38,2.8,10115,0,0,0.047097796,0,0,"N-01"
"79967",98,"EBS",198201,106,1982,4279,20,2022,59.35667,59.3295,-167.91667,-167.92283,38,2.8,10140,0,0,0.047097796,0,0,"N-01"
"79968",98,"EBS",198201,106,1982,4279,20,2022,59.35667,59.3295,-167.91667,-167.92283,38,2.8,10212,0,0,0.047097796,0,0,"N-01"
"79969",98,"EBS",198201,106,1982,4279,20,2022,59.35667,59.3295,-167.91667,-167.92283,38,2.8,10285,206.385,477,0.047097796,4382.05218774993,10127.8624587868,"N-01"
"79970",98,"EBS",198201,106,1982,4279,20,2022,59.35667,59.3295,-167.91667,-167.92283,38,2.8,21348,0,0,0.047097796,0,0,"N-01"
"79971",98,"EBS",198201,106,1982,4279,20,2022,59.35667,59.3295,-167.91667,-167.92283,38,2.8,21720,57.334,163,0.047097796,1217.3393421637,3460.88381715357,"N-01"
"79972",98,"EBS",198201,106,1982,4279,20,2022,59.35667,59.3295,-167.91667,-167.92283,38,2.8,21725,0,0,0.047097796,0,0,"N-01"
"79973",98,"EBS",198201,106,1982,4279,20,2022,59.35667,59.3295,-167.91667,-167.92283,38,2.8,24185,0,0,0.047097796,0,0,"N-01"
"79974",98,"EBS",198201,106,1982,4279,20,2022,59.35667,59.3295,-167.91667,-167.92283,38,2.8,66045,0,0,0.047097796,0,0,"N-01"
"79975",98,"EBS",198201,106,1982,4280,20,2022,59.00667,58.97767,-167.87833,-167.87883,40,3,10115,0,0,0.050261428,0,0,"M-01"
"79976",98,"EBS",198201,106,1982,4280,20,2022,59.00667,58.97767,-167.87833,-167.87883,40,3,10140,0,0,0.050261428,0,0,"M-01"
